b (mm),h (mm),r0 (mm),t (mm),R (%),fy (MPa),fc (MPa),L (mm),e1 (mm),e2 (mm),Nexp (kN),r0/h,b/t,Ac (mm^2),As (mm^2),Re (mm),te (mm),ke,xi,sigma_re (MPa),lambda,lambda_bar,e/h,e1/e2,e_bar,Npl (kN),psi,b/h,L/h,axial_flag,section_family
133.0,133.0,66.5,4.5,0.0,325.0,42.2,465.0,50.0,50.0,591.0,0.5,29.555555555555557,12076.282160399165,2728.374048061702,62.0,6.647421165731558,1.0,1.739969230247618,34.84535288488316,14.436565477784011,0.17614464003339078,0.37593984962406013,1.0,3.2048928467623887,1396.340672788898,0.4232491479458242,1.0,3.4962406015037595,eccentric,circular
133.0,133.0,66.5,4.5,0.0,325.0,42.2,465.0,50.0,50.0,576.0,0.5,29.555555555555557,12076.282160399165,2728.374048061702,62.0,6.647421165731558,1.0,1.739969230247618,34.84535288488316,14.436565477784011,0.17614464003339078,0.37593984962406013,1.0,3.2048928467623887,1396.340672788898,0.4125067837847627,1.0,3.4962406015037595,eccentric,circular
133.0,133.0,66.5,4.5,0.0,325.0,42.2,465.0,50.0,50.0,582.0,0.5,29.555555555555557,12076.282160399165,2728.374048061702,62.0,6.647421165731558,1.0,1.739969230247618,34.84535288488316,14.436565477784011,0.17614464003339078,0.37593984962406013,1.0,3.2048928467623887,1396.340672788898,0.4168037294491873,1.0,3.4962406015037595,eccentric,circular
133.0,133.0,66.5,4.5,0.0,325.0,42.2,465.0,50.0,50.0,576.0,0.5,29.555555555555557,12076.282160399165,2728.374048061702,62.0,6.647421165731558,1.0,1.739969230247618,34.84535288488316,14.436565477784011,0.17614464003339078,0.37593984962406013,1.0,3.2048928467623887,1396.340672788898,0.4125067837847627,1.0,3.4962406015037595,eccentric,circular
133.0,133.0,66.5,4.5,0.0,325.0,42.2,465.0,50.0,50.0,568.0,0.5,29.555555555555557,12076.282160399165,2728.374048061702,62.0,6.647421165731558,1.0,1.739969230247618,34.84535288488316,14.436565477784011,0.17614464003339078,0.37593984962406013,1.0,3.2048928467623887,1396.340672788898,0.4067775228988632,1.0,3.4962406015037595,eccentric,circular
133.0,133.0,66.5,4.5,0.0,325.0,42.2,465.0,50.0,50.0,559.0,0.5,29.555555555555557,12076.282160399165,2728.374048061702,62.0,6.647421165731558,1.0,1.739969230247618,34.84535288488316,14.436565477784011,0.17614464003339078,0.37593984962406013,1.0,3.2048928467623887,1396.340672788898,0.4003321044022263,1.0,3.4962406015037595,eccentric,circular
133.0,133.0,66.5,4.5,0.0,325.0,42.2,465.0,60.0,60.0,500.0,0.5,29.555555555555557,12076.282160399165,2728.374048061702,62.0,6.647421165731558,1.0,1.739969230247618,34.84535288488316,14.436565477784011,0.17614464003339078,0.45112781954887216,1.0,3.8458714161148664,1396.340672788898,0.3580788053687176,1.0,3.4962406015037595,eccentric,circular
133.0,133.0,66.5,4.5,0.0,325.0,42.2,465.0,60.0,60.0,492.0,0.5,29.555555555555557,12076.282160399165,2728.374048061702,62.0,6.647421165731558,1.0,1.739969230247618,34.84535288488316,14.436565477784011,0.17614464003339078,0.45112781954887216,1.0,3.8458714161148664,1396.340672788898,0.35234954448281813,1.0,3.4962406015037595,eccentric,circular
133.0,133.0,66.5,4.5,0.0,325.0,42.2,465.0,50.0,50.0,476.0,0.5,29.555555555555557,12076.282160399165,2728.374048061702,62.0,6.647421165731558,1.0,1.739969230247618,34.84535288488316,14.436565477784011,0.17614464003339078,0.37593984962406013,1.0,3.2048928467623887,1396.340672788898,0.3408910227110192,1.0,3.4962406015037595,eccentric,circular
133.0,133.0,66.5,4.5,0.0,325.0,42.2,465.0,50.0,50.0,476.0,0.5,29.555555555555557,12076.282160399165,2728.374048061702,62.0,6.647421165731558,1.0,1.739969230247618,34.84535288488316,14.436565477784011,0.17614464003339078,0.37593984962406013,1.0,3.2048928467623887,1396.340672788898,0.3408910227110192,1.0,3.4962406015037595,eccentric,circular
133.0,133.0,66.5,4.5,0.0,325.0,42.2,465.0,50.0,50.0,466.0,0.5,29.555555555555557,12076.282160399165,2728.374048061702,62.0,6.647421165731558,1.0,1.739969230247618,34.84535288488316,14.436565477784011,0.17614464003339078,0.37593984962406013,1.0,3.2048928467623887,1396.340672788898,0.3337294466036448,1.0,3.4962406015037595,eccentric,circular
133.0,133.0,66.5,4.5,0.0,325.0,42.2,1670.0,50.0,50.0,430.0,0.5,29.555555555555557,12076.282160399165,2728.374048061702,62.0,6.647421165731558,1.0,1.739969230247618,34.84535288488316,51.847450210536124,0.6326054814102422,0.37593984962406013,1.0,3.2048928467623887,1396.340672788898,0.30794777261709716,1.0,12.556390977443609,eccentric,circular
133.0,133.0,66.5,4.5,0.0,325.0,42.2,1670.0,50.0,50.0,416.0,0.5,29.555555555555557,12076.282160399165,2728.374048061702,62.0,6.647421165731558,1.0,1.739969230247618,34.84535288488316,51.847450210536124,0.6326054814102422,0.37593984962406013,1.0,3.2048928467623887,1396.340672788898,0.29792156606677306,1.0,12.556390977443609,eccentric,circular
133.0,133.0,66.5,4.5,0.0,325.0,42.2,1670.0,50.0,50.0,412.0,0.5,29.555555555555557,12076.282160399165,2728.374048061702,62.0,6.647421165731558,1.0,1.739969230247618,34.84535288488316,51.847450210536124,0.6326054814102422,0.37593984962406013,1.0,3.2048928467623887,1396.340672788898,0.2950569356238233,1.0,12.556390977443609,eccentric,circular
133.0,133.0,66.5,4.5,0.0,325.0,42.2,1670.0,60.0,60.0,347.0,0.5,29.555555555555557,12076.282160399165,2728.374048061702,62.0,6.647421165731558,1.0,1.739969230247618,34.84535288488316,51.847450210536124,0.6326054814102422,0.45112781954887216,1.0,3.8458714161148664,1396.340672788898,0.24850669092589,1.0,12.556390977443609,eccentric,circular
133.0,133.0,66.5,4.5,0.0,325.0,42.2,1670.0,60.0,60.0,335.0,0.5,29.555555555555557,12076.282160399165,2728.374048061702,62.0,6.647421165731558,1.0,1.739969230247618,34.84535288488316,51.847450210536124,0.6326054814102422,0.45112781954887216,1.0,3.8458714161148664,1396.340672788898,0.2399127995970408,1.0,12.556390977443609,eccentric,circular
133.0,133.0,66.5,4.5,0.0,325.0,42.2,2730.0,66.0,66.0,293.0,0.5,29.555555555555557,12076.282160399165,2728.374048061702,62.0,6.647421165731558,1.0,1.739969230247618,34.84535288488316,84.75661022440936,1.0341394995508748,0.49624060150375937,1.0,4.230458557726353,1396.340672788898,0.2098341799460685,1.0,20.526315789473685,eccentric,circular
133.0,133.0,66.5,4.5,0.0,325.0,42.2,2730.0,66.0,66.0,282.0,0.5,29.555555555555557,12076.282160399165,2728.374048061702,62.0,6.647421165731558,1.0,1.739969230247618,34.84535288488316,84.75661022440936,1.0341394995508748,0.49624060150375937,1.0,4.230458557726353,1396.340672788898,0.20195644622795672,1.0,20.526315789473685,eccentric,circular
133.0,133.0,66.5,4.5,0.0,325.0,42.2,2730.0,66.0,66.0,268.0,0.5,29.555555555555557,12076.282160399165,2728.374048061702,62.0,6.647421165731558,1.0,1.739969230247618,34.84535288488316,84.75661022440936,1.0341394995508748,0.49624060150375937,1.0,4.230458557726353,1396.340672788898,0.19193023967763265,1.0,20.526315789473685,eccentric,circular
100.0,100.0,50.0,1.9,0.0,404.0,121.6,1500.0,15.0,15.0,456.0,0.5,52.631578947368425,7268.420179271881,891.1185452973983,48.1,2.8633382219991574,1.0,0.4073270451195926,24.04965991034635,61.15600586639899,1.0138044645073656,0.15,1.0,1.2466856845103425,1243.8517860996096,0.36660316373375595,1.0,15.0,eccentric,circular
100.0,100.0,50.0,1.9,0.0,404.0,121.6,1500.0,15.0,15.0,478.0,0.5,52.631578947368425,7268.420179271881,891.1185452973983,48.1,2.8633382219991574,1.0,0.4073270451195926,24.04965991034635,61.15600586639899,1.0138044645073656,0.15,1.0,1.2466856845103425,1243.8517860996096,0.38429015847529685,1.0,15.0,eccentric,circular
100.0,100.0,50.0,1.9,0.0,404.0,121.6,1500.0,30.0,30.0,297.5,0.5,52.631578947368425,7268.420179271881,891.1185452973983,48.1,2.8633382219991574,1.0,0.4073270451195926,24.04965991034635,61.15600586639899,1.0138044645073656,0.3,1.0,2.493371369020685,1243.8517860996096,0.23917640616401842,1.0,15.0,eccentric,circular
100.0,100.0,50.0,1.9,0.0,404.0,121.6,1500.0,30.0,30.0,320.0,0.5,52.631578947368425,7268.420179271881,891.1185452973983,48.1,2.8633382219991574,1.0,0.4073270451195926,24.04965991034635,61.15600586639899,1.0138044645073656,0.3,1.0,2.493371369020685,1243.8517860996096,0.25726537805877614,1.0,15.0,eccentric,circular
240.0,240.0,120.0,6.0,0.0,489.0,31.5,1400.0,120.0,120.0,1277.0,0.5,40.0,40828.13812605295,6677.20391435993,114.0,8.969183204597542,1.0,2.538828525516694,38.47307532498419,23.910674512005077,0.3295429609405798,0.5,1.0,4.200394449446077,4551.2390650926745,0.2805829317546511,1.0,5.833333333333333,eccentric,circular
360.0,360.0,180.0,6.0,0.0,498.0,31.5,1760.0,60.0,60.0,4294.0,0.5,60.0,95114.85918008458,10175.25720377528,174.0,9.070710280002203,1.0,1.6912811774923653,25.96099838759251,19.88916358597555,0.27720922630425476,0.16666666666666666,1.0,1.37921337293928,8063.396151652753,0.5325299562666109,1.0,4.888888888888889,eccentric,circular
480.0,480.0,240.0,6.0,0.0,468.0,31.5,2120.0,240.0,240.0,3323.0,0.5,80.0,172021.0473399627,13673.310493190627,234.0,9.122088479930483,1.0,1.180938788995561,18.244176959860965,17.89648706866155,0.24594305287064522,0.5,1.0,4.104746521308551,11817.77230202204,0.2811866665794051,1.0,4.416666666666667,eccentric,circular
600.0,600.0,300.0,6.0,0.0,517.0,31.5,2480.0,300.0,300.0,4590.0,0.5,100.0,271546.7026056874,17171.36378260598,294.0,9.15312113066193,1.0,1.037863514431574,16.095794641334074,16.707105342312033,0.23625712980188943,0.5,1.0,4.084525104500524,17431.316207686443,0.2633191863030981,1.0,4.133333333333334,eccentric,circular
240.0,240.0,120.0,6.0,0.0,489.0,59.0,1400.0,120.0,120.0,1438.0,0.5,40.0,40828.13812605295,6677.20391435993,114.0,8.969183204597542,1.0,1.355476246674167,38.47307532498419,23.910674512005077,0.35195442977753033,0.5,1.0,4.200394449446077,5674.012863559131,0.2534361543724079,1.0,5.833333333333333,eccentric,circular
360.0,360.0,180.0,6.0,0.0,498.0,59.0,1760.0,180.0,180.0,2537.0,0.5,60.0,95114.85918008458,10175.25720377528,174.0,9.070710280002203,1.0,0.9029721540849069,25.96099838759251,19.88916358597555,0.3004359618968749,0.5,1.0,4.13764011881784,10679.054779105078,0.23756784214310442,1.0,4.888888888888889,eccentric,circular
480.0,480.0,240.0,6.0,0.0,468.0,59.0,2120.0,240.0,240.0,3895.0,0.5,80.0,172021.0473399627,13673.310493190627,234.0,9.122088479930483,1.0,0.6305012178535622,18.244176959860965,17.89648706866155,0.270872910384595,0.5,1.0,4.104746521308551,16548.351103871013,0.2353708823043328,1.0,4.416666666666667,eccentric,circular
300.0,300.0,150.0,12.0,0.0,479.0,31.5,1580.0,150.0,150.0,3683.0,0.5,25.0,59828.49049496402,16214.655789193675,138.0,17.58047833442211,1.0,4.121209078674402,61.02209508832023,21.850413846078837,0.2966656336534856,0.5,1.0,4.303161820225348,9651.417573615137,0.3816019742082775,1.0,5.266666666666667,eccentric,circular
480.0,480.0,240.0,12.0,0.0,489.0,31.5,2120.0,240.0,240.0,5135.0,0.5,40.0,163312.5525042118,26708.81565743972,228.0,17.938366409195083,1.0,2.538828525516694,38.47307532498419,18.103796416232417,0.2495110989978675,0.5,1.0,4.200394449446077,18204.956260370698,0.2820660443539807,1.0,4.416666666666667,eccentric,circular
139.6,139.6,69.8,4.0,0.0,374.0,62.0,1310.0,25.0,25.0,756.9,0.5,34.9,13601.96521668851,2571.2001446928966,65.8,5.950110978401568,1.0,1.1402869042246244,33.81977972526119,38.58451300962474,0.5259774329340726,0.17908309455587393,1.0,1.513836200752507,1804.950697549831,0.41934663424738977,1.0,9.383954154727794,eccentric,circular
139.6,139.6,69.8,4.0,0.0,374.0,62.0,1230.0,25.0,25.0,874.7,0.5,34.9,13601.96521668851,2571.2001446928966,65.8,5.950110978401568,1.0,1.1402869042246244,33.81977972526119,36.228206871632395,0.49385667367092323,0.17908309455587393,1.0,1.513836200752507,1804.950697549831,0.48461157481330674,1.0,8.810888252148997,eccentric,circular
139.6,139.6,69.8,4.0,0.0,374.0,62.0,2125.0,25.0,25.0,608.2,0.5,34.9,13601.96521668851,2571.2001446928966,65.8,5.950110978401568,1.0,1.1402869042246244,33.81977972526119,62.58938179042182,0.853207667927408,0.17908309455587393,1.0,1.513836200752507,1804.950697549831,0.3369621124973741,1.0,15.222063037249285,eccentric,circular
139.6,139.6,69.8,4.0,0.0,374.0,62.0,2135.0,25.0,25.0,605.7,0.5,34.9,13601.96521668851,2571.2001446928966,65.8,5.950110978401568,1.0,1.1402869042246244,33.81977972526119,62.88392005767086,0.8572227628353016,0.17908309455587393,1.0,1.513836200752507,1804.950697549831,0.33557703311354736,1.0,15.293696275071634,eccentric,circular
139.6,139.6,69.8,4.0,0.0,374.0,62.0,3270.0,25.0,25.0,555.9,0.5,34.9,13601.96521668851,2571.2001446928966,65.8,5.950110978401568,1.0,1.1402869042246244,33.81977972526119,96.31401339043734,1.312936034881235,0.17908309455587393,1.0,1.513836200752507,1804.950697549831,0.30798625178771827,1.0,23.42406876790831,eccentric,circular
139.6,139.6,69.8,4.0,0.0,374.0,62.0,3270.0,25.0,25.0,484.11,0.5,34.9,13601.96521668851,2571.2001446928966,65.8,5.950110978401568,1.0,1.1402869042246244,33.81977972526119,96.31401339043734,1.312936034881235,0.17908309455587393,1.0,1.513836200752507,1804.950697549831,0.26821231220174907,1.0,23.42406876790831,eccentric,circular
139.6,139.6,69.8,4.0,0.0,374.0,62.0,4670.0,25.0,25.0,336.2,0.5,34.9,13601.96521668851,2571.2001446928966,65.8,5.950110978401568,1.0,1.1402869042246244,33.81977972526119,137.54937080530348,1.8750493219863507,0.17908309455587393,1.0,1.513836200752507,1804.950697549831,0.18626547553702263,1.0,33.45272206303725,eccentric,circular
139.6,139.6,69.8,4.0,0.0,374.0,62.0,4670.0,25.0,25.0,333.0,0.5,34.9,13601.96521668851,2571.2001446928966,65.8,5.950110978401568,1.0,1.1402869042246244,33.81977972526119,137.54937080530348,1.8750493219863507,0.17908309455587393,1.0,1.513836200752507,1804.950697549831,0.1844925739257244,1.0,33.45272206303725,eccentric,circular
139.6,139.6,69.8,4.0,0.0,374.0,62.0,1070.0,25.0,25.0,813.8,0.5,34.9,13601.96521668851,2571.2001446928966,65.8,5.950110978401568,1.0,1.1402869042246244,33.81977972526119,31.51559459564769,0.42961515514462423,0.17908309455587393,1.0,1.513836200752507,1804.950697549831,0.4508710410232868,1.0,7.6647564469914045,eccentric,circular
139.6,139.6,69.8,4.0,0.0,374.0,62.0,1250.0,25.0,25.0,835.2,0.5,34.9,13601.96521668851,2571.2001446928966,65.8,5.950110978401568,1.0,1.1402869042246244,33.81977972526119,36.81728340613048,0.5018868634867105,0.17908309455587393,1.0,1.513836200752507,1804.950697549831,0.4627273205488439,1.0,8.954154727793696,eccentric,circular
139.6,139.6,69.8,4.0,0.0,374.0,62.0,3040.0,25.0,25.0,610.3,0.5,34.9,13601.96521668851,2571.2001446928966,65.8,5.950110978401568,1.0,1.1402869042246244,33.81977972526119,89.53963324370933,1.2205888519996801,0.17908309455587393,1.0,1.513836200752507,1804.950697549831,0.3381255791797886,1.0,21.77650429799427,eccentric,circular
139.6,139.6,69.8,4.0,0.0,374.0,62.0,2130.0,25.0,25.0,678.6,0.5,34.9,13601.96521668851,2571.2001446928966,65.8,5.950110978401568,1.0,1.1402869042246244,33.81977972526119,62.73665092404634,0.8552152153813548,0.17908309455587393,1.0,1.513836200752507,1804.950697549831,0.3759659479459357,1.0,15.257879656160458,eccentric,circular
139.6,139.6,69.8,4.0,0.0,374.0,62.0,3270.0,25.0,25.0,540.95,0.5,34.9,13601.96521668851,2571.2001446928966,65.8,5.950110978401568,1.0,1.1402869042246244,33.81977972526119,96.31401339043734,1.312936034881235,0.17908309455587393,1.0,1.513836200752507,1804.950697549831,0.2997034770724343,1.0,23.42406876790831,eccentric,circular
139.6,139.6,69.8,4.0,0.0,374.0,62.0,3270.0,25.0,25.0,569.0,0.5,34.9,13601.96521668851,2571.2001446928966,65.8,5.950110978401568,1.0,1.1402869042246244,33.81977972526119,96.31401339043734,1.312936034881235,0.17908309455587393,1.0,1.513836200752507,1804.950697549831,0.3152440677589705,1.0,23.42406876790831,eccentric,circular
139.6,139.6,69.8,4.0,0.0,374.0,62.0,4670.0,25.0,25.0,342.4,0.5,34.9,13601.96521668851,2571.2001446928966,65.8,5.950110978401568,1.0,1.1402869042246244,33.81977972526119,137.54937080530348,1.8750493219863507,0.17908309455587393,1.0,1.513836200752507,1804.950697549831,0.189700472408913,1.0,33.45272206303725,eccentric,circular
139.6,139.6,69.8,4.0,0.0,374.0,62.0,4670.0,25.0,25.0,333.9,0.5,34.9,13601.96521668851,2571.2001446928966,65.8,5.950110978401568,1.0,1.1402869042246244,33.81977972526119,137.54937080530348,1.8750493219863507,0.17908309455587393,1.0,1.513836200752507,1804.950697549831,0.18499120250390202,1.0,33.45272206303725,eccentric,circular
100.0,100.0,50.0,3.0,0.0,322.0,32.7,2135.0,20.0,20.0,181.56,0.5,33.333333333333336,6939.778171779853,1377.7965378053702,47.0,4.454506694100651,1.0,1.9550038616129166,30.51810969149808,87.88429743352391,1.0451781691649003,0.2,1.0,1.6944424058452792,670.5812313905304,0.2707501962491757,1.0,21.35,eccentric,circular
100.0,100.0,50.0,3.0,0.0,322.0,34.5,2135.0,50.0,50.0,117.49,0.5,33.333333333333336,6939.778171779853,1377.7965378053702,47.0,4.454506694100651,1.0,1.8530036601374602,30.51810969149808,87.88429743352391,1.0517597668163476,0.5,1.0,4.236106014613198,683.0728320997341,0.17200215625446733,1.0,21.35,eccentric,circular
100.0,100.0,50.0,3.0,0.0,322.0,65.79,2135.0,20.0,20.0,248.58,0.5,33.333333333333336,6939.778171779853,1377.7965378053702,47.0,4.454506694100651,1.0,0.9717073457173183,30.51810969149808,87.88429743352391,1.1592682495230455,0.2,1.0,1.6944424058452792,900.2184910947258,0.2761329637849475,1.0,21.35,eccentric,circular
100.0,100.0,50.0,3.0,0.0,322.0,71.64,2135.0,50.0,50.0,151.59,0.5,33.333333333333336,6939.778171779853,1377.7965378053702,47.0,4.454506694100651,1.0,0.8923593840695475,30.51810969149808,87.88429743352391,1.177880893488913,0.5,1.0,4.236106014613198,940.8161933996379,0.1611260531690359,1.0,21.35,eccentric,circular
100.0,100.0,50.0,3.0,0.0,322.0,95.63,2135.0,20.0,20.0,271.04,0.5,33.333333333333336,6939.778171779853,1377.7965378053702,47.0,4.454506694100651,1.0,0.6684996996208552,30.51810969149808,87.88429743352391,1.249812435689369,0.2,1.0,1.6944424058452792,1107.3014717406365,0.24477525490319746,1.0,21.35,eccentric,circular
100.0,100.0,50.0,3.0,0.0,322.0,93.01,2135.0,50.0,50.0,154.24,0.5,33.333333333333336,6939.778171779853,1377.7965378053702,47.0,4.454506694100651,1.0,0.6873306770749638,30.51810969149808,87.88429743352391,1.2422777421286988,0.5,1.0,4.236106014613198,1089.1192529305733,0.14161901884020053,1.0,21.35,eccentric,circular
100.0,100.0,50.0,3.0,0.0,322.0,39.43,3135.0,20.0,20.0,140.32,0.5,33.333333333333336,6939.778171779853,1377.7965378053702,47.0,4.454506694100651,1.0,1.6213194591616127,30.51810969149808,129.04790278880444,1.570565403654916,0.2,1.0,1.6944424058452792,717.2859384866088,0.19562630810253875,1.0,31.35,eccentric,circular
100.0,100.0,50.0,3.0,0.0,322.0,36.68,3135.0,50.0,50.0,95.75,0.5,33.333333333333336,6939.778171779853,1377.7965378053702,47.0,4.454506694100651,1.0,1.7428742168686582,30.51810969149808,129.04790278880444,1.556017851945311,0.5,1.0,4.236106014613198,698.2015485142142,0.13713805161812914,1.0,31.35,eccentric,circular
100.0,100.0,50.0,3.0,0.0,322.0,71.74,3135.0,20.0,20.0,159.55,0.5,33.333333333333336,6939.778171779853,1377.7965378053702,47.0,4.454506694100651,1.0,0.8911155042478727,30.51810969149808,129.04790278880444,1.730043057684549,0.2,1.0,1.6944424058452792,941.5101712168158,0.1694617911496338,1.0,31.35,eccentric,circular
100.0,100.0,50.0,3.0,0.0,322.0,79.55,3135.0,50.0,50.0,102.75,0.5,33.333333333333336,6939.778171779853,1377.7965378053702,47.0,4.454506694100651,1.0,0.8036282372689175,30.51810969149808,129.04790278880444,1.7655161499873875,0.5,1.0,4.236106014613198,995.7098387384166,0.10319271338142667,1.0,31.35,eccentric,circular
100.0,100.0,50.0,3.0,0.0,322.0,94.56,3135.0,20.0,20.0,160.33,0.5,33.333333333333336,6939.778171779853,1377.7965378053702,47.0,4.454506694100651,1.0,0.676064152651675,30.51810969149808,129.04790278880444,1.8306993980715403,0.2,1.0,1.6944424058452792,1099.8759090968322,0.14577098986708026,1.0,31.35,eccentric,circular
